,OBJECTID,Petition,Petitioner,FromZone,ToZone,Type,SPA,Overlay,INNOV,Acres,PetAcres,Water,Sewer,CityLimit,ZoningMap,ODZ,CCW,ServiceArea,LuseStaff,UrbanDesign,RezoneStaff,Consistent,ProtestPet,Received,Approved,Decision,Hyperlink,Corrective,Propluse,AdminAppr,AdminApprD,AdminApprP,AdminApprC,SFLOTS,THUNITS,CONDOS,APT,TOTUNITS,OFFICE,RETAIL,HOTELRMS,PARKING,OPENSP,ACRESITE,SHAPESTArea,SHAPESTLength,centroid,lat,lng
3812,569516,2019-102,City of Charlotte,O-2,TOD-NC,NC,no,none,NO,1772.0,1772.0,CMUD,CMUD,YES,89,,Corridor,East,Travis Johnson,Grant Meacci,Will Linville,,,2019/07/17 08:36:06+00,2019/11/18 00:00:00+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,34820.04364013672,792.4591196350557,"{'lng': -80.81212938892735, 'lat': 35.2393751649191}",35.2393751649191,-80.81212938892735
3813,569517,2008-134,The Boulevard Company,R-22MF,UR-3(CD),CD,no,,,0.89,0.89,CMUD,CMUD,YES,125,101,Wedge,Central,Burnham_Greg,Dhindaw_Jaya,Keplinger_Tammie,YES,,2008/07/25 00:00:00+00,2008/11/18 00:00:00+00,Den,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2008Petitions/Pages/2008-134.aspx,,,,,,,,,,,,,,,,,,56393.691833496094,1006.2977102956207,"{'lng': -80.8361751902951, 'lat': 35.180830539948154}",35.180830539948154,-80.8361751902951
3814,569518,1991-003(C),,R-15,B-1(CD),,no,,,,,,,,,,,,,,,,,,1991/04/01 00:00:00+00,App,,,,2005074,10/10/2005,Crosland-Erwin Assoc.,"allow a 1,300 sq. ft. expansion or a max. of 60,098 sq. ft. for entire center. This is below the 63,000 square feet approved on the original plan.",,,,,,,,,,,,443152.3805541992,2967.196325218901,"{'lng': -80.76944359486497, 'lat': 35.3426293366227}",35.3426293366227,-80.76944359486497
3815,569519,1987-037,,,O-6,, ,,,,,,,,,,,,,,,,,,1987/06/22 00:00:00+00,,,,,,,,,,,,,,,,,,,,118029.82806396484,1703.5798416991788,"{'lng': -80.82464945390424, 'lat': 35.21786556440049}",35.21786556440049,-80.82464945390424
3816,569520,2019-050,"Land Growth, LLC",B-D,B-2,NC,no,none,NO,1.45,1.45,CMUD,CMUD,YES,144,,Corridor,South,Scott Correll,Grant Meacci,John Kinley,,,2019/03/18 17:19:40+00,2019/09/16 08:33:25+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-050.aspx,,,,,,,,,,,,,,,,,,100340.66796875,1308.8118459925681,"{'lng': -80.72202332761191, 'lat': 35.143648628147254}",35.143648628147254,-80.72202332761191
3817,569521,1985-064,Nalley-Garrett and Gray,B-1SCD,B-1SCD,CD,SPA,none,NO,5.4,5.4,,,,,,,,,,,,,,1986/02/17 00:00:00+00,,,,,,,,,,,,,,,,,,,,259431.8628540039,2279.7005813050737,"{'lng': -80.72485159539437, 'lat': 35.200931271842066}",35.200931271842066,-80.72485159539437
3818,569522,2008-083,William T Brandon,R-4,INST(CD),CD,no,,,1.34,1.34,CMUD,CMUD,YES,90,43,Wedge,Northeast,Kathy Cornett,Jones_Michelle,Evan Lowry,YES,,2008/03/17 00:00:00+00,2008/07/21 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,73541.58093261719,1118.1832580956034,"{'lng': -80.747316021637, 'lat': 35.25181507451863}",35.25181507451863,-80.747316021637
3819,569523,2009-081,Charlotte Douglas International Airport,R-3,I-2,NC,no,,,2.84,2.84,CMUD,CMUD,YES,128,499,Industrial Activity Center,Southwest,Gonzalez_Alberto,Goodwin_Alan,Fortune_Solomon,YES,,2009/09/14 00:00:00+00,2010/01/19 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2009Petitions/Pages/2009-081.aspx,,Ind,,,,,,,,,,,,,,,,106484.0537109375,1321.3870600390464,"{'lng': -80.9583588494611, 'lat': 35.18724231151596}",35.18724231151596,-80.9583588494611
3820,569524,2004-017,Crosland Inc.,I-2,MUDD,NC,no,,,0.1919,7.6, , ,YES,102,025,,Northeast-Transit,Cornett_Kathy,Howard_John,Waldron_Charlotte,YES, ,2003/11/06 00:00:00+00,2004/03/15 00:00:00+00,App,http://ww.charmeck.org/Planning/Rezoning/2004/2004-017%20approved%20site%20plan.pdf,,,,,,,,,,,,,,,,,,8362.402465820312,443.2921435361869,"{'lng': -80.83050971129104, 'lat': 35.23109592375655}",35.23109592375655,-80.83050971129104
3821,569525,2002-124,,UR-3,MUDD,,no,,,,,,,,,,,,,,,,,,2002/12/16 00:00:00+00,App,,,,,,,,,,,,,,,,,,,284256.25274658203,2362.954232983694,"{'lng': -80.85140172883551, 'lat': 35.23024285405114}",35.23024285405114,-80.85140172883551
3822,569526,1991-062,,"O-6, B-1(CD), B-2, I-3",UR-2,,no,,,,,,,,,,,,,,,,,,1991/11/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,3309.3972778320312,235.32973201001892,"{'lng': -80.82977480383718, 'lat': 35.22650436734966}",35.22650436734966,-80.82977480383718
3823,569527,2009-058,Therapeutic Services Group,R-3,INST(CD),CD,no,,,4.31,4.31,CMUD,CMUD,YES,76,41,Corridor,Northeast,Suttle_Bryman,Goodwin_Alan,Drake_Tom,NO,,2009/04/27 00:00:00+00,2009/10/19 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2009Petitions/Pages/2009-058.aspx,,,,,,,,,,,,,,,,,,190312.94787597656,2194.7149450685,"{'lng': -80.73864993498046, 'lat': 35.27680213612488}",35.27680213612488,-80.73864993498046
3824,569528,2007-128,"StoneHunt Development, LLC",R-22MF,UR-2(CD),CD,no,,,6.76,6.76,CMUD,CMUD,YES,111,95,Wedge,Central,Howard_John,Dhindaw_Jaya,Keplinger_Tammie,YES,,2007/09/10 00:00:00+00,2008/04/28 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,63513.837158203125,1182.5918361709485,"{'lng': -80.83260338602517, 'lat': 35.21063672370903}",35.21063672370903,-80.83260338602517
3825,569529,2019-125,"SCOC-Mallard Crossing, LLC",B-1(CD),B-1(CD) ,CD,SPA,none,NO,8.43,8.43,CMUD,CMUD,YES,53,,Mixed Use Activity Center,North,Charlotte Lamb,Grant Meacci,Michael Russell,,,2019/08/16 10:51:29+00,2020/01/21 00:00:02+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-125.aspx,,,,,,,,,,,,,,,,,,431039.1669311523,2916.07525813831,"{'lng': -80.76937280386058, 'lat': 35.3426254750878}",35.3426254750878,-80.76937280386058
3826,569530,1989-112,,B-2,B-1,,no,,,,,,,,,,,,,,,,,,1990/03/08 00:00:00+00,App,,,,,,,,,,,,,,,,,,,170413.9126586914,1972.463040806756,"{'lng': -80.87737173424664, 'lat': 35.25743931650265}",35.25743931650265,-80.87737173424664
3827,569531,2007-128,Stonehunt Development LLC,R-8,UR-2(CD),CD,no,,,6.76,6.76,CMUD,CMUD,YES,111,95,Wedge,Central,Howard_John,Dhindaw_Jaya,Keplinger_Tammie,YES,,2007/07/12 00:00:00+00,2008/04/28 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,256810.85778808594,3016.549931394316,"{'lng': -80.8306473490854, 'lat': 35.20840575699613}",35.20840575699613,-80.8306473490854
3828,569532,2011-011,David H. Baldauf and G. T. Godwin,B-D,I-1(CD),CD,no,None,NO,5.28,5.28,CMUD,CMUD,YES,99,75,Wedge,East,McCullough_Melony,Jones_Michelle,Lyte-Graham_Claire,,,2010/12/16 00:00:00+00,2011/10/17 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2011_Petitions/Pages/2011-011.aspx,,Inst,,,,,,,,,,,,,,,,122451.70233154295,1651.4385970784022,"{'lng': -80.70495292036345, 'lat': 35.22299294797064}",35.22299294797064,-80.70495292036345
3829,569533,1994-017,,R-3,I-1(CD),,no,,,,,,,,,,,,,,,,,,1994/04/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,450070.6704711914,3119.4475393094763,"{'lng': -80.92697032176817, 'lat': 35.171759737120674}",35.171759737120674,-80.92697032176817
3830,569534,2011-041,Liberty Healthcare Properties of Meck. Co.,MX-2,INST(CD),CD,no,,NO,17.48,17.48,CMUD,CMUD,YES,"182, 185",334,Wedge,South,Main_Kent,Dhindaw_Jaya,Fortune_Solomon,,,2011/04/25 00:00:00+00,2011/09/26 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2011_Petitions/Pages/2011-041.aspx,,Inst,,,,,,,,,,,,,,,,765163.3853149414,3624.871693410409,"{'lng': -80.83317561633135, 'lat': 35.03593612358323}",35.03593612358323,-80.83317561633135
3831,569535,1993-028(C),,"I-2, I-1, R-3",I-2(CD),,no,,,,,,,,,,,,,,,,,,1993/11/15 00:00:00+00,App,,,,,,,,,,,,,,,,,,,26518886.402282715,25185.642310503197,"{'lng': -81.0059158629632, 'lat': 35.28518167381228}",35.28518167381228,-81.0059158629632
3832,569536,1991-046(C),,R-15,B-2(CD),,no,,,,,,,,,,,,,,,,,,1992/12/07 00:00:00+00,App,,,,,,,,,,,,,,,,,,,159457.21905517578,1874.8429153639468,"{'lng': -80.99082664707629, 'lat': 35.10106944995911}",35.10106944995911,-80.99082664707629
3833,569537,2017-112,"Sweetgrass Residential Partners, LLC",R-3,R-12MF(CD),CD,no,none,NO,30.0,30.0,CMUD,CMUD,YES,171,,Wedge,Northwest,Alberto Gonzalez,Grant Meacci,Lyte-Graham_Claire,,,2017/06/23 00:00:00+00,2018/09/24 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2017Petitions/Pages/2017-112.aspx,,,,,,,,,,,,,,,,,,31.629150390625,27.14965881365708,"{'lng': -81.0015564756709, 'lat': 35.093382437193064}",35.093382437193064,-81.0015564756709
3834,569538,2004-140,"Cambridge-Eastfield, LLC",R-3,MX-2,CD,no,,,12.3267,12.6,CMUD,CMUD,YES,39,452,,Northeast,Cornett_Kathy,Dixon_Bridget,Sanders_Sonja,YES, ,2004/09/13 00:00:00+00,2005/01/18 00:00:00+00,App,http://ww.charmeck.org/Planning/Rezoning/2004/2004-140%20Approved%20Site%20Plan.pdf,,,,,,,,,,,,,,,,,,536948.9278564453,3423.966291917144,"{'lng': -80.78211851380601, 'lat': 35.38650856472435}",35.38650856472435,-80.78211851380601
3835,569539,2008-033,"Pacific Southern Development, LLC",O-2,MUDD(CD),CD,no,,,2.08,2.08,CMUD,CMUD,YES,125,138,Center,Central,Burnham_Greg,Dhindaw_Jaya,Drake_Tom,YES,,2007/11/16 00:00:00+00,2008/03/17 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,93317.13214111328,1337.592663801163,"{'lng': -80.85128879097834, 'lat': 35.17385950346106}",35.17385950346106,-80.85128879097834
3836,569540,2018-169,Charlotte Planning Design & Development Department,TOD-M,TOD-CC,NC,no,none,NO,2.4,2.4,CMUD,CMUD,YES,89,,Corridor,Central,Cornett_Kathy,Goodwin_Alan,Sanders_Sonja,,,2018/12/14 00:00:00+00,2019/04/15 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2014Petitions/Pages/2014-004.aspx,,TOD-M,,,,,,,,,,,,,,,,116570.81134033205,1386.9589318981734,"{'lng': -80.79401695812554, 'lat': 35.25197931401998}",35.25197931401998,-80.79401695812554
3837,569541,2006-022,"Live Oak Development Partnership, LLC",R-15(CD),MUDD-O,CD,no,,,,4.91,CMUD,CMUD,YES,"135,145",114,,South,Main_Kent,Dixon_Bridget,Drake_Tom,YES,,2005/11/18 00:00:00+00,2006/04/17 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,201331.4249267578,2041.439243104633,"{'lng': -80.82960905969242, 'lat': 35.14619635187264}",35.14619635187264,-80.82960905969242
3838,569542,1992-014(C),,R-3,R-4,,no,,,,,,,,,,,,,,,,,,1992/12/07 00:00:00+00,App,,,,2005069,9/14/2005,NCF Finanial Corp,92-014c and 95-17c - plans revised to re-allocate retail sq. ft. between these sites (does not increase overall allowable sq. ft. for these sites) Harris Teeter shopping center at Hwy 160 and Hwy 49,,,,,,,,,,,,1098438.505859375,4871.41877101126,"{'lng': -80.98512782954649, 'lat': 35.10886142237271}",35.10886142237271,-80.98512782954649
3839,569543,1998-003,,"R-3, B-2(CD)",R-6(CD),,no,,,,,,,,,,,,,,,,,,1998/09/23 00:00:00+00,App,,,,,,,,,,,,,,,,,,,1817762.086303711,6351.516190205705,"{'lng': -80.75580623064401, 'lat': 35.28359016736145}",35.28359016736145,-80.75580623064401
3840,569544,2009-074,"Sycamore I, LLC, c/o John P. Arciero",UR-3,UMUD(CD),CD,no,,,6.19,6.19,CMUD,CMUD,YES,88,20,Mixed Use Activity Center,Center,Thilo_Dan,Thilo_Dan,Manes_Tim,NO,,2009/07/27 00:00:00+00,2010/04/19 00:00:00+00,App, ,,Res_Off_Retail,,,,,,,,,,,,,,,,174896.7357788086,2089.9616616601847,"{'lng': -80.851813351006, 'lat': 35.23785610005841}",35.23785610005841,-80.851813351006
3841,569545,2008-073,Charlotte Mecklenburg Housing Partnership,R-22MF,UR-2(CD),CD,,,,64.11,64.11,,,YES,"79,88",,Corridor,Central,John Howard,Jaya Dhindaw,Drake_Tom,YES,,2008/02/21 00:00:00+00,2008/07/21 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,2212062.123291016,8237.011158217178,"{'lng': -80.8398625496446, 'lat': 35.25309807038022}",35.25309807038022,-80.8398625496446
3842,569546,2019-102,City of Charlotte,R-22MF,TOD-NC,NC,no,none,NO,1772.0,1772.0,CMUD,CMUD,YES,102,,Wedge,East,Travis Johnson,Grant Meacci,Will Linville,,,2019/07/17 08:36:06+00,2019/11/18 00:00:00+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,80104.34301757812,1535.422620048475,"{'lng': -80.82519217865861, 'lat': 35.22854056071823}",35.22854056071823,-80.82519217865861
3843,569547,2010-011,Steele Creek (1997) Ltd. Ptsp.,BP,CC,CD,SPA,LLW-PA,NO,12.2461,,,,,,,Wedge,Southwest,Gonzalez_Alberto,Goodwin_Alan,Manes_Tim,YES,,,2010/03/18 00:00:00+00,App, ,,Mix26,,,,,,,,,,,,,,,,533440.540222168,4622.832081007457,"{'lng': -80.97176386684156, 'lat': 35.17049094831029}",35.17049094831029,-80.97176386684156
3844,569548,1998-035,,"R-5, O-2",UR-2(CD),,no,,,,,,,,,,,,,,,,,,1998/05/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,35867.15301513672,770.4083968886623,"{'lng': -80.81632907716448, 'lat': 35.211513603935245}",35.211513603935245,-80.81632907716448
3845,569549,1993-076C,,R-22MF,R-5,,no,,,,,,,,,,,,,,,,,,1993/10/11 00:00:00+00,App,,,,,,,,,,,,,,,,,,,663615.9479370117,3677.405825432119,"{'lng': -80.84683780702049, 'lat': 35.19853417163262}",35.19853417163262,-80.84683780702049
3846,569550,2006-092,"Crosland-Alpha Mill LLC, Charlotte Housing Auth.",MUDD-O,MUDD-O,CD,no,,,,,CMUD,CMUD,YES,102,25,,Central,Neely_Cheryl,Howard_John,Sanders_Sonja,YES,,,2006/09/18 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,29520.0322265625,728.9670509481633,"{'lng': -80.8297920388376, 'lat': 35.23145852757672}",35.23145852757672,-80.8297920388376
3847,569551,2019-102,City of Charlotte,I-1,TOD-CC,NC,no,none,NO,1772.0,1772.0,CMUD,CMUD,YES,134,,Corridor,South,Scott Correll,Grant Meacci,John Kinley,,,2019/07/17 08:20:45+00,2019/11/18 08:21:04+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,68850.6650390625,1074.8430831345197,"{'lng': -80.87818686169796, 'lat': 35.16532535312598}",35.16532535312598,-80.87818686169796
3848,569552,2004-009,Atrium Development / Gateway Properties LLC,R-3,INST(CD),CD,no,,,7.0319,6.9, , ,YES,178,468,,South,Main_Kent,Dixon_Bridget,Drake_Tom,YES,Yes,2003/10/23 00:00:00+00,2004/06/28 00:00:00+00,App,http://ww.charmeck.org/Planning/Rezoning/2004/2004-009%20approved%20site%20plan.pdf ,,,,,,,,,,,,,,,,,,306311.609375,2607.051498270165,"{'lng': -80.74196752458707, 'lat': 35.07788706592047}",35.07788706592047,-80.74196752458707
3849,569553,2012-061,"Gateway West-FCA, LLC",MUDD-O,MUDD-O,CD,SPA,None,NO,2.8,2.8,CMUD,CMUD,,,,Center City Activity Center,Center,Thilo_Dan,Thilo_Dan,Fortune_Solomon,,,,2012/07/16 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2012_Petitions/Pages/2012-061.aspx,NO,Res_Off_Retail,,,,,,,,,,,,,,,,147710.9476928711,1777.852372818821,"{'lng': -80.85336098823876, 'lat': 35.233371633737164}",35.233371633737164,-80.85336098823876
3850,569554,2006-090,City of Charlotte - EDO,I-2,TOD-M,NC,no,,,,8.4,CMUD,CMUD,YES,110,157,,South-Transit,Harmon_Laura,Howard_John,Barley_David,YES,,,2006/09/18 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,467714.3746948242,2801.813641603954,"{'lng': -80.87464340518177, 'lat': 35.19367064475343}",35.19367064475343,-80.87464340518177
3851,569555,2007-012,Charlotte Mecklenburg Planning Commission,B-2,TOD-M,NC,no,,,0.31,0.31,CMUD,CMUD,YES,110,152,Corridor,South-Transit,Lyte-Graham_Claire,Vincent_Kourtnie,Manes_Tim,YES,,2006/10/23 00:00:00+00,2007/02/19 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,14722.782470703125,710.6607946022614,"{'lng': -80.86660999396483, 'lat': 35.20282897422292}",35.20282897422292,-80.86660999396483
3852,569556,2008-158,Greater Galilee Baptist Church ,R-5,MUDD-O,CD,no,,,2.76,2.76,CMUD,CMUD,YES,103,148,Corridor,Central,Howard_John,Dhindaw_Jaya,Fortune_Solomon,NO,Yes,2009/08/15 00:00:00+00,2009/12/21 00:00:00+00,Den,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2008Petitions/Pages/2008-158.aspx,,,,,,,,,,,,,,,,,,158817.49578857422,2265.433280160864,"{'lng': -80.86417681538481, 'lat': 35.21811430685636}",35.21811430685636,-80.86417681538481
3853,569557,2010-075,"Woodie Enterprises, Inc. c/o Bradley E. Woodie",B-1(CD),B-1(CD),CD,SPA,,NO,0.474,0.474,CMUD,CMUD,YES,167,338,,,,,,,,2010/09/27 00:00:00+00,2011/02/21 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2010_Petitions/Pages/2010-075.aspx,,Mix19,,,,,,,,,,,,,,,,27549.66229248047,706.6543427102948,"{'lng': -80.84519333448111, 'lat': 35.08666974418274}",35.08666974418274,-80.84519333448111
3854,569558,1994-055B,,RE-2,R-4,,no,,,,,,,,,,,,,,,,,,1994/07/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,2073881.638305664,7770.897964414256,"{'lng': -80.77900389880324, 'lat': 35.30617682035157}",35.30617682035157,-80.77900389880324
3855,569559,2000-032,,RE-3(CD),RE-3(CD),,SPA,,,,,,,,,,,,,,,,,,2000/02/21 00:00:00+00,App,,,,,,,,,,,,,,,,,,,719609.6571655273,3506.3870483764545,"{'lng': -80.73914638293056, 'lat': 35.3380955307234}",35.3380955307234,-80.73914638293056
3856,569560,1999-011(C),,R-3,MX-1(INNOV),,no,,,,,,,,,,,,,,,,,,1999/05/11 00:00:00+00,App,,,,,,,,,,,,,,,,,,,5195429.905761719,10986.901053322264,"{'lng': -80.74927414795941, 'lat': 35.38015000136859}",35.38015000136859,-80.74927414795941
3857,569561,2010-010,Magazine Street Interest,NS,NS,CD,SPA,,,6.63,6.63,,,YES,76,,Corridor,Northeast,Suttle_Bryman,Jones_Michelle,Lyte-Graham_Claire,YES,NO,2009/10/23 00:00:00+00,,Wd,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2010_Petitions/Pages/2010-010.aspx,,,,,,,,,,,,,,,,,,390550.6101074219,3934.734858429753,"{'lng': -80.72984717643827, 'lat': 35.275284277137544}",35.275284277137544,-80.72984717643827
3858,569562,1993-111,,R-3,R-4,,no,,,,,,,,,,,,,,,,,,1993/11/22 00:00:00+00,App,,,,,,,,,,,,,,,,,,,638098.079284668,3397.762320453949,"{'lng': -80.78630769788096, 'lat': 35.31621619548969}",35.31621619548969,-80.78630769788096
3859,569563,1989-075,,"B-2, R-12",BD(CD),Conditional,no,,,,,,,,,,,,,,,,,,1989/10/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,338040.7709350586,2642.2533762864527,"{'lng': -80.76331655964947, 'lat': 35.27738098318101}",35.27738098318101,-80.76331655964947
3860,569564,2018-169,Charlotte Planning Design & Development Department,TOD-M,TOD-CC,NC,no,,,0.65,0.65,CMUD,CMUD,YES,102,147,Corridor,South-Transit,Lyte-Graham_Claire,Vincent_Kourtnie,Manes_Tim,YES,,2018/12/14 00:00:00+00,2019/04/15 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,36439.30535888672,786.4157244539873,"{'lng': -80.85640404761071, 'lat': 35.21351473636898}",35.21351473636898,-80.85640404761071
3861,569565,1986-024(C),,,B-1,, ,,,,,,,,,,,,,,,,,,1986/06/16 00:00:00+00,,,,,,,,,,,,,,,,,,,,159017.62762451172,1791.7689915599585,"{'lng': -80.83978263760802, 'lat': 35.30910023411334}",35.30910023411334,-80.83978263760802
3862,569566,2018-164,TZEGGAI YOHANNES,O-2,B1(CD),CD,no,none,NO,0.92,0.92,CMUD,CMUD,YES,113,,Mixed Use Activity Center,East,Mandy Rosen,Monica Holmes,Sonja Sanders,,,2018/12/14 09:00:24+00,2019/05/20 14:30:59+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2018Petitions/Pages/2018-164.aspx,,,,,,,,,,,,,,,,,,48205.9208984375,925.7138660935907,"{'lng': -80.75717323363166, 'lat': 35.21104394206794}",35.21104394206794,-80.75717323363166
3863,569567,1986-077(C),,,R-20MF(INNOV),, ,,,,,,,,,,,,,,,,,,1987/01/20 00:00:00+00,,,,,,,,,,,,,,,,,,,,923056.1478881836,4524.072978858825,"{'lng': -80.87186972349626, 'lat': 35.05048606728274}",35.05048606728274,-80.87186972349626
3864,569568,2004-024,B & F Holdings Inc.,R-4,INST(CD),CD,no,,,7.2656,6.73, , ,YES,90,048,,East,Farrington_Berry,Dixon_Bridget,Sanders_Sonja,YES, ,2003/11/21 00:00:00+00,2004/05/17 00:00:00+00,App,http://ww.charmeck.org/Planning/Rezoning/2004/2004-024%20approved%20site%20plan.pdf,,,,,,,,,,,,,,,,,,316489.57623291016,2545.204871005181,"{'lng': -80.75302270767033, 'lat': 35.24329082704502}",35.24329082704502,-80.75302270767033
3865,569569,1995-003(C),,I-2,R-3,,no,,,,,,,,,,,,,,,,,,1995/02/21 00:00:00+00,App,,,,,,,,,,,,,,,,,,,22179.567626953125,677.7041784786411,"{'lng': -80.97968768486031, 'lat': 35.295280895836434}",35.295280895836434,-80.97968768486031
3866,569570,2000-040,,"I-2, UMUD",MUDD,,no,,,,,,,,,,,,,,,,,,2000/06/19 00:00:00+00,App,,,,,,,,,,,,,,,,,,,332015.8396606445,2717.597754089957,"{'lng': -80.86269998621322, 'lat': 35.21228806530147}",35.21228806530147,-80.86269998621322
3867,569571,2019-102,City of Charlotte,B-2,TOD-TR,NC,no,none,NO,1772.0,1772.0,CMUD,CMUD,YES,110,,Corridor,Central,Scott Correll,Grant Meacci,Claire Lyte-Graham,,,2019/07/17 08:20:45+00,2019/11/18 08:21:04+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,115924.50915527345,1543.6316648863315,"{'lng': -80.8723905562223, 'lat': 35.19383985640096}",35.19383985640096,-80.8723905562223
3868,569572,2008-070,"Noda @ 27th Street, LLC",I-2,MUDD-O,CD,no,,,3.63,3.63,CMUD,CMUD,YES,89,30,Corridor,Northeast-Transit,Cornett_Kathy,Jaya Dhindaw,Fortune_Solomon,NO,,2008/02/12 00:00:00+00,2008/11/17 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,194137.8287353516,1749.1770031404376,"{'lng': -80.81299982667763, 'lat': 35.240203417045905}",35.240203417045905,-80.81299982667763
3869,569573,1992-014,,R-4,R-22MF,,no,,,,,,,,,,,,,,,,,,1992/04/20 00:00:00+00,App,,,,,,,,,,,,,,,,,,,196839.46319580078,1826.0505243688986,"{'lng': -80.85698552010575, 'lat': 35.27857166369489}",35.27857166369489,-80.85698552010575
3870,569574,2019-102,City of Charlotte,I-2,TOD-UC,NC,no,none,NO,1772.0,1772.0,CMUD,CMUD,YES,110,,Corridor,East,Scott Correll,Grant Meacci,Claire Lyte-Graham,,,2019/07/17 08:36:06+00,2019/11/18 00:00:00+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,83089.60089111327,1645.5244886795786,"{'lng': -80.86252763963272, 'lat': 35.210678091266594}",35.210678091266594,-80.86252763963272
3871,569575,1988-074,,B-1,R-6,,no,,,,,,,,,,,,,,,,,,1988/10/17 00:00:00+00,App,,,,,,,,,,,,,,,,,,,183712.71954345703,1743.1165916502928,"{'lng': -80.82299095162112, 'lat': 35.229335239934905}",35.229335239934905,-80.82299095162112
3872,569576,1999-004(C),,RE-1,R-17MF(CD),,no,,,,,,,,,,,,,,,,,,1999/02/09 00:00:00+00,App,,,,,,,,,,,,,,,,,,,1274265.097290039,5370.713034714668,"{'lng': -80.73917660716108, 'lat': 35.32602936378442}",35.32602936378442,-80.73917660716108
3873,569577,1992-052,,I-2,I-1,,no,,,,,,,,,,,,,,,,,,1992/10/19 00:00:00+00,App,,,,,,,,,,,,,,,,,,,342013.3995361328,2488.6743824461823,"{'lng': -80.93893956270756, 'lat': 35.239986011677054}",35.239986011677054,-80.93893956270756
3874,569578,2005-019,"HJF South, LLC",B-2,TOD-M,NC,no,,,0.6739,0.579,CMUD,CMUD,YES,110,145,,South-Transit,Harmon_Laura,,Manes_Tim,YES, ,2004/11/16 00:00:00+00,2005/03/21 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,29357.222595214844,792.6657863985921,"{'lng': -80.8643310336724, 'lat': 35.202800636688394}",35.202800636688394,-80.8643310336724
3875,569579,2004-044,Berkley Group LLC,R-3,O-1(CD),CD,no,,,2.0736,2.27,PRV,PRV,NO,132,363,,Southwest,Cock_John,Howard_John,Manes_Tim,YES, ,2004/01/26 00:00:00+00,2004/05/17 00:00:00+00,App,http://ww.charmeck.org/Planning/Rezoning/2004/2004-044%20approved%20site%20plan.pdf,,,,,,,,,,,,,,,,,,90326.49591064453,1231.8334117357044,"{'lng': -80.95011846081086, 'lat': 35.15917479805002}",35.15917479805002,-80.95011846081086
3876,569580,2002-022,,R-3,NS,,no,,,,,,,,,,,,,,,,,,2002/03/18 00:00:00+00,App,http://ww.charmeck.org/Planning/Rezoning/2002/2002-022%20approved%20site%20plan.pdf,,,2006052,12/1/2006,John Rudolph,"allocate square footage between parcels A, B. and C",,,,,,,,,,,,395772.4612426758,3068.609724906678,"{'lng': -80.85199866275525, 'lat': 35.030869181313044}",35.030869181313044,-80.85199866275525
